video_id,text,start,duration,lang,normalized_text
5pmWp8ZQUAg,guaranteed death benefit and a guaranteed cash value that grows at a,211.0,1.0,en,guaranteed death benefit guaranteed cash value grows
5pmWp8ZQUAg,guaranteed cash value that grows at a,212.0,1.0,en,guaranteed cash value grows
5pmWp8ZQUAg,guaranteed cash value that grows at a set rate it is designed to be a,213.0,1.0,en,guaranteed cash value grows set rate designed
5pmWp8ZQUAg,set rate it is designed to be a,214.0,1.0,en,set rate designed
5pmWp8ZQUAg,set rate it is designed to be a predictable longterm solution,215.0,1.0,en,set rate designed predictable longterm solution
5pmWp8ZQUAg,predictable longterm solution,216.0,1.0,en,predictable longterm solution
5pmWp8ZQUAg,predictable longterm solution universal life insurance provides more,217.0,1.0,en,predictable longterm solution universal life insurance provides
5pmWp8ZQUAg,universal life insurance provides more,218.0,1.0,en,universal life insurance provides
5pmWp8ZQUAg,universal life insurance provides more flexibility with premiums and death,219.0,1.0,en,universal life insurance provides flexibility premiums death
5pmWp8ZQUAg,flexibility with premiums and death,220.0,1.0,en,flexibility premiums death
5pmWp8ZQUAg,flexibility with premiums and death benefits and allows policyh holders to,221.0,1.0,en,flexibility premiums death benefits allows policyh holders
5pmWp8ZQUAg,benefits and allows policyh holders to,222.0,1.0,en,benefits allows policyh holders
5pmWp8ZQUAg,benefits and allows policyh holders to adjust coverage as their needs change,223.0,1.0,en,benefits allows policyh holders adjust coverage needs change
5pmWp8ZQUAg,adjust coverage as their needs change,224.0,1.0,en,adjust coverage needs change
5pmWp8ZQUAg,adjust coverage as their needs change the cash value component earns interest,225.0,1.0,en,adjust coverage needs change cash value component earns interest
5pmWp8ZQUAg,the cash value component earns interest,226.0,1.0,en,cash value component earns interest
5pmWp8ZQUAg,the cash value component earns interest based on current market rates variable,227.0,1.0,en,cash value component earns interest based current market rates variable
5pmWp8ZQUAg,based on current market rates variable,228.0,1.0,en,based current market rates variable
5pmWp8ZQUAg,based on current market rates variable life insurance includes investment,229.0,1.0,en,based current market rates variable life insurance includes investment
5pmWp8ZQUAg,life insurance includes investment,230.0,1.0,en,life insurance includes investment
5pmWp8ZQUAg,life insurance includes investment options allowing the cash value to grow,231.0,1.0,en,life insurance includes investment options allowing cash value grow
5pmWp8ZQUAg,options allowing the cash value to grow,232.0,1.0,en,options allowing cash value grow
5pmWp8ZQUAg,options allowing the cash value to grow based on the performance of sub accounts,233.0,1.0,en,options allowing cash value grow based performance sub accounts
5pmWp8ZQUAg,based on the performance of sub accounts,234.0,1.0,en,based performance sub accounts
5pmWp8ZQUAg,based on the performance of sub accounts which are similar to mutual funds while,235.0,1.0,en,based performance sub accounts similar mutual funds
5pmWp8ZQUAg,which are similar to mutual funds while,236.0,1.0,en,similar mutual funds
5pmWp8ZQUAg,which are similar to mutual funds while this type of policy offers the potential,237.0,1.0,en,similar mutual funds type policy offers potential
5pmWp8ZQUAg,this type of policy offers the potential,238.0,1.0,en,type policy offers potential
5pmWp8ZQUAg,this type of policy offers the potential for higher returns it also comes with,239.0,1.0,en,type policy offers potential higher returns also comes
5pmWp8ZQUAg,for higher returns it also comes with,240.0,1.0,en,higher returns also comes
5pmWp8ZQUAg,for higher returns it also comes with greater risk indexed universal life,241.0,1.0,en,higher returns also comes greater risk indexed universal life
5pmWp8ZQUAg,greater risk indexed universal life,242.0,1.0,en,greater risk indexed universal life
5pmWp8ZQUAg,greater risk indexed universal life insurance is a hybrid that ties cash,243.0,1.0,en,greater risk indexed universal life insurance hybrid ties cash
5pmWp8ZQUAg,insurance is a hybrid that ties cash,244.0,1.0,en,insurance hybrid ties cash
5pmWp8ZQUAg,insurance is a hybrid that ties cash value growth to a stock market index,245.0,1.0,en,insurance hybrid ties cash value growth stock market index
5pmWp8ZQUAg,value growth to a stock market index,246.0,1.0,en,value growth stock market index
5pmWp8ZQUAg,value growth to a stock market index such as the sampp offering a balance,247.0,1.0,en,value growth stock market index sampp offering balance
5pmWp8ZQUAg,such as the sampp offering a balance,248.0,1.0,en,sampp offering balance
5pmWp8ZQUAg,such as the sampp offering a balance between risk and reward with some level,249.0,1.0,en,sampp offering balance risk reward level
5pmWp8ZQUAg,between risk and reward with some level,250.0,1.0,en,risk reward level
5pmWp8ZQUAg,between risk and reward with some level of guaranteed protection choosing,251.0,1.0,en,risk reward level guaranteed protection choosing
5pmWp8ZQUAg,of guaranteed protection choosing,252.0,1.0,en,guaranteed protection choosing
5pmWp8ZQUAg,of guaranteed protection choosing between term and permanent life,253.0,1.0,en,guaranteed protection choosing term permanent life
5pmWp8ZQUAg,between term and permanent life,254.0,1.0,en,term permanent life
5pmWp8ZQUAg,between term and permanent life insurance depends on your financial,255.0,1.0,en,term permanent life insurance depends financial
5pmWp8ZQUAg,insurance depends on your financial,256.0,1.0,en,insurance depends financial
5pmWp8ZQUAg,insurance depends on your financial goals budget and stage in life term,257.0,1.0,en,insurance depends financial goals budget stage life term
5pmWp8ZQUAg,goals budget and stage in life term,258.0,1.0,en,goals budget stage life term
5pmWp8ZQUAg,goals budget and stage in life term policies are generally better for short,259.0,1.0,en,goals budget stage life term policies generally better short
5pmWp8ZQUAg,policies are generally better for short,260.0,1.0,en,policies generally better short
5pmWp8ZQUAg,policies are generally better for short to mediumterm needs and for those who,261.0,1.0,en,policies generally better short mediumterm needs
5pmWp8ZQUAg,to mediumterm needs and for those who,262.0,1.0,en,mediumterm needs
5pmWp8ZQUAg,to mediumterm needs and for those who want to maximize coverage while keeping,263.0,1.0,en,mediumterm needs want maximize coverage keeping
5pmWp8ZQUAg,want to maximize coverage while keeping,264.0,1.0,en,want maximize coverage keeping
5pmWp8ZQUAg,want to maximize coverage while keeping costs low they are often chosen by,265.0,1.0,en,want maximize coverage keeping costs low often chosen
5pmWp8ZQUAg,costs low they are often chosen by,266.0,1.0,en,costs low often chosen
5pmWp8ZQUAg,costs low they are often chosen by young families or individuals with,267.0,1.0,en,costs low often chosen young families individuals
5pmWp8ZQUAg,young families or individuals with,268.0,1.0,en,young families individuals
5pmWp8ZQUAg,young families or individuals with significant debts or dependence,269.0,1.0,en,young families individuals significant debts dependence
5pmWp8ZQUAg,significant debts or dependence,270.0,1.0,en,significant debts dependence
5pmWp8ZQUAg,significant debts or dependence permanent policies are more suited for,271.0,1.0,en,significant debts dependence permanent policies suited
5pmWp8ZQUAg,permanent policies are more suited for,272.0,1.0,en,permanent policies suited
5pmWp8ZQUAg,permanent policies are more suited for longterm planning estate planning,273.0,1.0,en,permanent policies suited longterm planning estate planning
5pmWp8ZQUAg,longterm planning estate planning,274.0,1.0,en,longterm planning estate planning
5pmWp8ZQUAg,longterm planning estate planning wealth transfer or individuals with,275.0,1.0,en,longterm planning estate planning wealth transfer individuals
5pmWp8ZQUAg,wealth transfer or individuals with,276.0,1.0,en,wealth transfer individuals
5pmWp8ZQUAg,wealth transfer or individuals with lifelong dependence they come with,277.0,1.0,en,wealth transfer individuals lifelong dependence come
5pmWp8ZQUAg,lifelong dependence they come with,278.0,1.0,en,lifelong dependence come
5pmWp8ZQUAg,lifelong dependence they come with higher premiums but also build cash,279.0,1.0,en,lifelong dependence come higher premiums also build cash
5pmWp8ZQUAg,higher premiums but also build cash,280.0,1.0,en,higher premiums also build cash
5pmWp8ZQUAg,higher premiums but also build cash value which can be used for loans,281.0,1.0,en,higher premiums also build cash value used loans
5pmWp8ZQUAg,value which can be used for loans,282.0,1.0,en,value used loans
5pmWp8ZQUAg,value which can be used for loans withdrawals or even to pay future,283.0,1.0,en,value used loans withdrawals even pay future
5pmWp8ZQUAg,withdrawals or even to pay future,284.0,1.0,en,withdrawals even pay future
5pmWp8ZQUAg,withdrawals or even to pay future premiums its also important to,285.0,1.0,en,withdrawals even pay future premiums also important
5pmWp8ZQUAg,premiums its also important to,286.0,1.0,en,premiums also important
5pmWp8ZQUAg,premiums its also important to understand the underwriting process,287.0,1.0,en,premiums also important understand underwriting process
5pmWp8ZQUAg,understand the underwriting process,288.0,1.0,en,understand underwriting process
5pmWp8ZQUAg,understand the underwriting process when you apply for life insurance,289.0,1.0,en,understand underwriting process apply life insurance
5pmWp8ZQUAg,when you apply for life insurance,290.0,1.0,en,apply life insurance
5pmWp8ZQUAg,when you apply for life insurance insurers assess your risk level through,291.0,1.0,en,apply life insurance insurers assess risk level
5pmWp8ZQUAg,insurers assess your risk level through,292.0,1.0,en,insurers assess risk level
5pmWp8ZQUAg,insurers assess your risk level through underwriting this involves evaluating,293.0,1.0,en,insurers assess risk level underwriting involves evaluating
5pmWp8ZQUAg,underwriting this involves evaluating,294.0,1.0,en,underwriting involves evaluating
5pmWp8ZQUAg,underwriting this involves evaluating your health lifestyle medical history,295.0,1.0,en,underwriting involves evaluating health lifestyle medical history
5pmWp8ZQUAg,your health lifestyle medical history,296.0,1.0,en,health lifestyle medical history
5pmWp8ZQUAg,your health lifestyle medical history occupation and sometimes financial,297.0,1.0,en,health lifestyle medical history occupation sometimes financial
5pmWp8ZQUAg,occupation and sometimes financial,298.0,1.0,en,occupation sometimes financial
5pmWp8ZQUAg,occupation and sometimes financial information many policies require a,299.0,1.0,en,occupation sometimes financial information many policies require
5pmWp8ZQUAg,information many policies require a,300.0,1.0,en,information many policies require
5pmWp8ZQUAg,information many policies require a medical exam though no exam policies,301.0,1.0,en,information many policies require medical exam though exam policies
5pmWp8ZQUAg,medical exam though no exam policies,302.0,1.0,en,medical exam though exam policies
5pmWp8ZQUAg,medical exam though no exam policies are available for those who prefer a,303.0,1.0,en,medical exam though exam policies available prefer
5pmWp8ZQUAg,are available for those who prefer a,304.0,1.0,en,available prefer
5pmWp8ZQUAg,are available for those who prefer a simplified process or have certain,305.0,1.0,en,available prefer simplified process certain
5pmWp8ZQUAg,simplified process or have certain,306.0,1.0,en,simplified process certain
5pmWp8ZQUAg,simplified process or have certain health conditions premiums are,307.0,1.0,en,simplified process certain health conditions premiums
5pmWp8ZQUAg,health conditions premiums are,308.0,1.0,en,health conditions premiums
5pmWp8ZQUAg,health conditions premiums are determined based on your age gender,309.0,1.0,en,health conditions premiums determined based age gender
5pmWp8ZQUAg,determined based on your age gender,310.0,1.0,en,determined based age gender
5pmWp8ZQUAg,determined based on your age gender health status and the type and amount,311.0,1.0,en,determined based age gender health status type amount
5pmWp8ZQUAg,health status and the type and amount,312.0,1.0,en,health status type amount
5pmWp8ZQUAg,health status and the type and amount of coverage you select the healthier,313.0,1.0,en,health status type amount coverage select healthier
5pmWp8ZQUAg,of coverage you select the healthier,314.0,1.0,en,coverage select healthier
5pmWp8ZQUAg,of coverage you select the healthier and younger you are the lower your,315.0,1.0,en,coverage select healthier younger lower
5pmWp8ZQUAg,and younger you are the lower your,316.0,1.0,en,younger lower
5pmWp8ZQUAg,and younger you are the lower your premiums will generally be for those,317.0,1.0,en,younger lower premiums generally
5pmWp8ZQUAg,premiums will generally be for those,318.0,1.0,en,premiums generally
5pmWp8ZQUAg,premiums will generally be for those with preexisting health conditions or,319.0,1.0,en,premiums generally preexisting health conditions
5pmWp8ZQUAg,with preexisting health conditions or,320.0,1.0,en,preexisting health conditions
5pmWp8ZQUAg,with preexisting health conditions or who may not qualify for traditional,321.0,1.0,en,preexisting health conditions may qualify traditional
5pmWp8ZQUAg,who may not qualify for traditional,322.0,1.0,en,may qualify traditional
5pmWp8ZQUAg,who may not qualify for traditional underwriting guaranteed issue and,323.0,1.0,en,may qualify traditional underwriting guaranteed issue
5pmWp8ZQUAg,underwriting guaranteed issue and,324.0,1.0,en,underwriting guaranteed issue
5pmWp8ZQUAg,underwriting guaranteed issue and simplified issue life insurance policies,325.0,1.0,en,underwriting guaranteed issue simplified issue life insurance policies
5pmWp8ZQUAg,simplified issue life insurance policies,326.0,1.0,en,simplified issue life insurance policies
5pmWp8ZQUAg,simplified issue life insurance policies offer alternatives guaranteed issue,327.0,1.0,en,simplified issue life insurance policies offer alternatives guaranteed issue
5pmWp8ZQUAg,offer alternatives guaranteed issue,328.0,1.0,en,offer alternatives guaranteed issue
5pmWp8ZQUAg,offer alternatives guaranteed issue policies do not require a medical exam,329.0,1.0,en,offer alternatives guaranteed issue policies require medical exam
5pmWp8ZQUAg,policies do not require a medical exam,330.0,1.0,en,policies require medical exam
5pmWp8ZQUAg,policies do not require a medical exam or health questions but typically offer,331.0,1.0,en,policies require medical exam health questions typically offer
5pmWp8ZQUAg,or health questions but typically offer,332.0,1.0,en,health questions typically offer
5pmWp8ZQUAg,or health questions but typically offer lower coverage amounts and higher,333.0,1.0,en,health questions typically offer lower coverage amounts higher
5pmWp8ZQUAg,lower coverage amounts and higher,334.0,1.0,en,lower coverage amounts higher
5pmWp8ZQUAg,lower coverage amounts and higher premiums they are often used as final,335.0,1.0,en,lower coverage amounts higher premiums often used final
5pmWp8ZQUAg,premiums they are often used as final,336.0,1.0,en,premiums often used final
5pmWp8ZQUAg,premiums they are often used as final expense policies simplified issue,337.0,1.0,en,premiums often used final expense policies simplified issue
5pmWp8ZQUAg,expense policies simplified issue,338.0,1.0,en,expense policies simplified issue
5pmWp8ZQUAg,expense policies simplified issue policies involve a basic questionnaire,339.0,1.0,en,expense policies simplified issue policies involve basic questionnaire
5pmWp8ZQUAg,policies involve a basic questionnaire,340.0,1.0,en,policies involve basic questionnaire
5pmWp8ZQUAg,policies involve a basic questionnaire and no medical exam providing moderate,341.0,1.0,en,policies involve basic questionnaire medical exam providing moderate
5pmWp8ZQUAg,and no medical exam providing moderate,342.0,1.0,en,medical exam providing moderate
5pmWp8ZQUAg,and no medical exam providing moderate coverage at a slightly higher cost than,343.0,1.0,en,medical exam providing moderate coverage slightly higher cost
5pmWp8ZQUAg,coverage at a slightly higher cost than,344.0,1.0,en,coverage slightly higher cost
5pmWp8ZQUAg,coverage at a slightly higher cost than fully underwritten policies group life,345.0,1.0,en,coverage slightly higher cost fully underwritten policies group life
5pmWp8ZQUAg,fully underwritten policies group life,346.0,1.0,en,fully underwritten policies group life
5pmWp8ZQUAg,fully underwritten policies group life insurance is another option often,347.0,1.0,en,fully underwritten policies group life insurance another option often
5pmWp8ZQUAg,insurance is another option often,348.0,1.0,en,insurance another option often
5pmWp8ZQUAg,insurance is another option often provided by employers as part of a,349.0,1.0,en,insurance another option often provided employers part
5pmWp8ZQUAg,provided by employers as part of a,350.0,1.0,en,provided employers part
5pmWp8ZQUAg,provided by employers as part of a benefits package while group policies,351.0,1.0,en,provided employers part benefits package group policies
5pmWp8ZQUAg,benefits package while group policies,352.0,1.0,en,benefits package group policies
5pmWp8ZQUAg,benefits package while group policies can be a valuable supplement they are,353.0,1.0,en,benefits package group policies valuable supplement
5pmWp8ZQUAg,can be a valuable supplement they are,354.0,1.0,en,valuable supplement
5pmWp8ZQUAg,can be a valuable supplement they are usually limited in coverage and may not,355.0,1.0,en,valuable supplement usually limited coverage may
5pmWp8ZQUAg,usually limited in coverage and may not,356.0,1.0,en,usually limited coverage may
5pmWp8ZQUAg,usually limited in coverage and may not be portable if you change jobs its,357.0,1.0,en,usually limited coverage may portable change jobs
5pmWp8ZQUAg,be portable if you change jobs its,358.0,1.0,en,portable change jobs
5pmWp8ZQUAg,be portable if you change jobs its wise to evaluate whether group insurance,359.0,1.0,en,portable change jobs wise evaluate whether group insurance
5pmWp8ZQUAg,wise to evaluate whether group insurance,360.0,1.0,en,wise evaluate whether group insurance
5pmWp8ZQUAg,wise to evaluate whether group insurance alone is sufficient and consider,361.0,1.0,en,wise evaluate whether group insurance alone sufficient consider
5pmWp8ZQUAg,alone is sufficient and consider,362.0,1.0,en,alone sufficient consider
5pmWp8ZQUAg,alone is sufficient and consider supplementing it with an individual,363.0,1.0,en,alone sufficient consider supplementing individual
5pmWp8ZQUAg,supplementing it with an individual,364.0,1.0,en,supplementing individual
5pmWp8ZQUAg,supplementing it with an individual policy another consideration is the,365.0,1.0,en,supplementing individual policy another consideration
5pmWp8ZQUAg,policy another consideration is the,366.0,1.0,en,policy another consideration
5pmWp8ZQUAg,policy another consideration is the riders and additional features available,367.0,1.0,en,policy another consideration riders additional features available
5pmWp8ZQUAg,riders and additional features available,368.0,1.0,en,riders additional features available
5pmWp8ZQUAg,riders and additional features available with life insurance policies riders are,369.0,1.0,en,riders additional features available life insurance policies riders
5pmWp8ZQUAg,with life insurance policies riders are,370.0,1.0,en,life insurance policies riders
5pmWp8ZQUAg,with life insurance policies riders are optional benefits that can be added to a,371.0,1.0,en,life insurance policies riders optional benefits added
5pmWp8ZQUAg,optional benefits that can be added to a,372.0,1.0,en,optional benefits added
5pmWp8ZQUAg,optional benefits that can be added to a policy for an extra cost common riders,373.0,1.0,en,optional benefits added policy extra cost common riders
5pmWp8ZQUAg,policy for an extra cost common riders,374.0,1.0,en,policy extra cost common riders
5pmWp8ZQUAg,policy for an extra cost common riders include the waiver of premium which,375.0,1.0,en,policy extra cost common riders include waiver premium
5pmWp8ZQUAg,include the waiver of premium which,376.0,1.0,en,include waiver premium
5pmWp8ZQUAg,include the waiver of premium which allows you to skip premium payments if,377.0,1.0,en,include waiver premium allows skip premium payments
5pmWp8ZQUAg,allows you to skip premium payments if,378.0,1.0,en,allows skip premium payments
5pmWp8ZQUAg,allows you to skip premium payments if you become disabled and the accelerated,379.0,1.0,en,allows skip premium payments become disabled accelerated
5pmWp8ZQUAg,you become disabled and the accelerated,380.0,1.0,en,become disabled accelerated
5pmWp8ZQUAg,you become disabled and the accelerated death benefit which lets you access a,381.0,1.0,en,become disabled accelerated death benefit lets access
5pmWp8ZQUAg,death benefit which lets you access a,382.0,1.0,en,death benefit lets access
5pmWp8ZQUAg,death benefit which lets you access a portion of your benefit if diagnosed,383.0,1.0,en,death benefit lets access portion benefit diagnosed
5pmWp8ZQUAg,portion of your benefit if diagnosed,384.0,1.0,en,portion benefit diagnosed
5pmWp8ZQUAg,portion of your benefit if diagnosed with a terminal illness other writers,385.0,1.0,en,portion benefit diagnosed terminal illness writers
5pmWp8ZQUAg,with a terminal illness other writers,386.0,1.0,en,terminal illness writers
5pmWp8ZQUAg,with a terminal illness other writers can provide coverage for children,387.0,1.0,en,terminal illness writers provide coverage children
5pmWp8ZQUAg,can provide coverage for children,388.0,1.0,en,provide coverage children
5pmWp8ZQUAg,can provide coverage for children convert term policies to permanent ones,389.0,1.0,en,provide coverage children convert term policies permanent ones
5pmWp8ZQUAg,convert term policies to permanent ones,390.0,1.0,en,convert term policies permanent ones
5pmWp8ZQUAg,convert term policies to permanent ones or offer longterm care benefits,391.0,1.0,en,convert term policies permanent ones offer longterm care benefits
5pmWp8ZQUAg,or offer longterm care benefits,392.0,1.0,en,offer longterm care benefits
5pmWp8ZQUAg,or offer longterm care benefits purchasing life insurance is not a,393.0,1.0,en,offer longterm care benefits purchasing life insurance
5pmWp8ZQUAg,purchasing life insurance is not a,394.0,1.0,en,purchasing life insurance
5pmWp8ZQUAg,purchasing life insurance is not a onetime decision but part of an,395.0,1.0,en,purchasing life insurance onetime decision part
5pmWp8ZQUAg,onetime decision but part of an,396.0,1.0,en,onetime decision part
5pmWp8ZQUAg,onetime decision but part of an ongoing financial planning process life,397.0,1.0,en,onetime decision part ongoing financial planning process life
5pmWp8ZQUAg,ongoing financial planning process life,398.0,1.0,en,ongoing financial planning process life
5pmWp8ZQUAg,ongoing financial planning process life changes such as marriage having,399.0,1.0,en,ongoing financial planning process life changes marriage
5pmWp8ZQUAg,changes such as marriage having,400.0,1.0,en,changes marriage
5pmWp8ZQUAg,changes such as marriage having children buying a home or experiencing,401.0,1.0,en,changes marriage children buying home experiencing
5pmWp8ZQUAg,children buying a home or experiencing,402.0,1.0,en,children buying home experiencing
5pmWp8ZQUAg,children buying a home or experiencing a career shift should prompt a review of,403.0,1.0,en,children buying home experiencing career shift prompt review
5pmWp8ZQUAg,a career shift should prompt a review of,404.0,1.0,en,career shift prompt review
5pmWp8ZQUAg,a career shift should prompt a review of your policy its essential to revisit,405.0,1.0,en,career shift prompt review policy essential revisit
5pmWp8ZQUAg,your policy its essential to revisit,406.0,1.0,en,policy essential revisit
5pmWp8ZQUAg,your policy its essential to revisit your coverage every few years to ensure,407.0,1.0,en,policy essential revisit coverage every years ensure
5pmWp8ZQUAg,your coverage every few years to ensure,408.0,1.0,en,coverage every years ensure
5pmWp8ZQUAg,your coverage every few years to ensure it still aligns with your goals and,409.0,1.0,en,coverage every years ensure still aligns goals
5pmWp8ZQUAg,it still aligns with your goals and,410.0,1.0,en,still aligns goals
5pmWp8ZQUAg,it still aligns with your goals and financial obligations keeping your,411.0,1.0,en,still aligns goals financial obligations keeping
5pmWp8ZQUAg,financial obligations keeping your,412.0,1.0,en,financial obligations keeping
5pmWp8ZQUAg,financial obligations keeping your beneficiaries up to date and ensuring,413.0,1.0,en,financial obligations keeping beneficiaries date ensuring
5pmWp8ZQUAg,beneficiaries up to date and ensuring,414.0,1.0,en,beneficiaries date ensuring
5pmWp8ZQUAg,beneficiaries up to date and ensuring your policy is stored securely and,415.0,1.0,en,beneficiaries date ensuring policy stored securely
5pmWp8ZQUAg,your policy is stored securely and,416.0,1.0,en,policy stored securely
5pmWp8ZQUAg,your policy is stored securely and accessibly are also important,417.0,1.0,en,policy stored securely accessibly also important
5pmWp8ZQUAg,accessibly are also important,418.0,1.0,en,accessibly also important
5pmWp8ZQUAg,accessibly are also important maintenance steps in conclusion life,419.0,1.0,en,accessibly also important maintenance steps conclusion life
5pmWp8ZQUAg,maintenance steps in conclusion life,420.0,1.0,en,maintenance steps conclusion life
5pmWp8ZQUAg,maintenance steps in conclusion life insurance is a critical tool for,421.0,1.0,en,maintenance steps conclusion life insurance critical tool
5pmWp8ZQUAg,insurance is a critical tool for,422.0,1.0,en,insurance critical tool
5pmWp8ZQUAg,insurance is a critical tool for protecting your loved ones and securing,423.0,1.0,en,insurance critical tool protecting loved ones securing
5pmWp8ZQUAg,protecting your loved ones and securing,424.0,1.0,en,protecting loved ones securing
5pmWp8ZQUAg,protecting your loved ones and securing your financial legacy by understanding,425.0,1.0,en,protecting loved ones securing financial legacy understanding
5pmWp8ZQUAg,your financial legacy by understanding,426.0,1.0,en,financial legacy understanding
5pmWp8ZQUAg,your financial legacy by understanding where to buy it what to look for in a,427.0,1.0,en,financial legacy understanding buy look
5pmWp8ZQUAg,where to buy it what to look for in a,428.0,1.0,en,buy look
5pmWp8ZQUAg,where to buy it what to look for in a policy and the various types available,429.0,1.0,en,buy look policy various types available
5pmWp8ZQUAg,policy and the various types available,430.0,1.0,en,policy various types available
5pmWp8ZQUAg,policy and the various types available you can make informed decisions that,431.0,1.0,en,policy various types available make informed decisions
5pmWp8ZQUAg,you can make informed decisions that,432.0,1.0,en,make informed decisions
5pmWp8ZQUAg,you can make informed decisions that align with your personal and financial,433.0,1.0,en,make informed decisions align personal financial
5pmWp8ZQUAg,align with your personal and financial,434.0,1.0,en,align personal financial
5pmWp8ZQUAg,align with your personal and financial goals whether you choose term or,435.0,1.0,en,align personal financial goals whether choose term
5pmWp8ZQUAg,goals whether you choose term or,436.0,1.0,en,goals whether choose term
5pmWp8ZQUAg,goals whether you choose term or permanent coverage the key is to start,437.0,1.0,en,goals whether choose term permanent coverage key start
5pmWp8ZQUAg,permanent coverage the key is to start,438.0,1.0,en,permanent coverage key start
5pmWp8ZQUAg,permanent coverage the key is to start the conversation early and plan,439.0,1.0,en,permanent coverage key start conversation early plan
5pmWp8ZQUAg,the conversation early and plan,440.0,1.0,en,conversation early plan
5pmWp8ZQUAg,the conversation early and plan proactively life insurance may not be,441.0,1.0,en,conversation early plan proactively life insurance may
5pmWp8ZQUAg,proactively life insurance may not be,442.0,1.0,en,proactively life insurance may
5pmWp8ZQUAg,proactively life insurance may not be the most glamorous financial product,443.0,1.0,en,proactively life insurance may glamorous financial product
5pmWp8ZQUAg,the most glamorous financial product,444.0,1.0,en,glamorous financial product
5pmWp8ZQUAg,the most glamorous financial product but its impact can be profound offering,445.0,1.0,en,glamorous financial product impact profound offering
5pmWp8ZQUAg,but its impact can be profound offering,446.0,1.0,en,impact profound offering
5pmWp8ZQUAg,but its impact can be profound offering peace of mind and stability when it,447.0,1.0,en,impact profound offering peace mind stability
5pmWp8ZQUAg,peace of mind and stability when it,448.0,1.0,en,peace mind stability
5pmWp8ZQUAg,peace of mind and stability when it matters most as your life evolves so,449.0,1.0,en,peace mind stability matters life evolves
5pmWp8ZQUAg,matters most as your life evolves so,450.0,1.0,en,matters life evolves
5pmWp8ZQUAg,matters most as your life evolves so should your coverage ensuring that no,451.0,1.0,en,matters life evolves coverage ensuring
5pmWp8ZQUAg,should your coverage ensuring that no,452.0,1.0,en,coverage ensuring
5pmWp8ZQUAg,should your coverage ensuring that no matter what the future holds your,453.0,1.0,en,coverage ensuring matter future holds
5pmWp8ZQUAg,matter what the future holds your,454.0,1.0,en,matter future holds
5pmWp8ZQUAg,matter what the future holds your family is prepared and protected,455.0,1.0,en,matter future holds family prepared protected
YSrl5Au-yIE,kind captions language en,0.0,1.0,en,kind captions language en
YSrl5Au-yIE,a business line of credit is one of the,1.0,1.0,en,business line credit one
YSrl5Au-yIE,a business line of credit is one of the,2.0,1.0,en,business line credit one
YSrl5Au-yIE,a business line of credit is one of the most powerful and flexible financial,3.0,1.0,en,business line credit one powerful flexible financial
YSrl5Au-yIE,most powerful and flexible financial,4.0,1.0,en,powerful flexible financial
YSrl5Au-yIE,most powerful and flexible financial tools available to business owners,5.0,1.0,en,powerful flexible financial tools available business owners
YSrl5Au-yIE,tools available to business owners,6.0,1.0,en,tools available business owners
YSrl5Au-yIE,tools available to business owners today unlike traditional term loans,7.0,1.0,en,tools available business owners today unlike traditional term loans
YSrl5Au-yIE,today unlike traditional term loans,8.0,1.0,en,today unlike traditional term loans
YSrl5Au-yIE,today unlike traditional term loans which provide a lump sum of capital to,9.0,1.0,en,today unlike traditional term loans provide lump sum capital
YSrl5Au-yIE,which provide a lump sum of capital to,10.0,1.0,en,provide lump sum capital
YSrl5Au-yIE,which provide a lump sum of capital to be repaid over a set period a business,11.0,1.0,en,provide lump sum capital repaid set period business
YSrl5Au-yIE,be repaid over a set period a business,12.0,1.0,en,repaid set period business
YSrl5Au-yIE,be repaid over a set period a business line of credit offers ongoing access to,13.0,1.0,en,repaid set period business line credit offers ongoing access
YSrl5Au-yIE,line of credit offers ongoing access to,14.0,1.0,en,line credit offers ongoing access
YSrl5Au-yIE,line of credit offers ongoing access to funds up to a certain limit which can,15.0,1.0,en,line credit offers ongoing access funds certain limit
YSrl5Au-yIE,funds up to a certain limit which can,16.0,1.0,en,funds certain limit
YSrl5Au-yIE,funds up to a certain limit which can be drawn as needed this allows,17.0,1.0,en,funds certain limit drawn needed allows
YSrl5Au-yIE,be drawn as needed this allows,18.0,1.0,en,drawn needed allows
YSrl5Au-yIE,be drawn as needed this allows businesses to manage cash flow,19.0,1.0,en,drawn needed allows businesses manage cash flow
YSrl5Au-yIE,businesses to manage cash flow,20.0,1.0,en,businesses manage cash flow
YSrl5Au-yIE,businesses to manage cash flow fluctuations seize growth,21.0,1.0,en,businesses manage cash flow fluctuations seize growth
YSrl5Au-yIE,fluctuations seize growth,22.0,1.0,en,fluctuations seize growth
YSrl5Au-yIE,fluctuations seize growth opportunities and navigate unforeseen,23.0,1.0,en,fluctuations seize growth opportunities navigate unforeseen
YSrl5Au-yIE,opportunities and navigate unforeseen,24.0,1.0,en,opportunities navigate unforeseen
YSrl5Au-yIE,opportunities and navigate unforeseen expenses with greater ease and,25.0,1.0,en,opportunities navigate unforeseen expenses greater ease
YSrl5Au-yIE,expenses with greater ease and,26.0,1.0,en,expenses greater ease
YSrl5Au-yIE,expenses with greater ease and confidence the primary appeal of a,27.0,1.0,en,expenses greater ease confidence primary appeal
YSrl5Au-yIE,confidence the primary appeal of a,28.0,1.0,en,confidence primary appeal
